repo_name,source_url,framework,model,context_variant,judge_model,self_judged,coverage_score,total_facts,missing_facts,missing_facts_list,coverage_judged,unmatched_verdict_items,unmatched_samples,hallucination_score,total_claims,unsupported_claims,hallucination_judged,elapsed_s,judged_at,error
domain-driven-hexagon,https://github.com/Sairyss/domain-driven-hexagon,nestjs,gemma2:9b,raw,gemma2:9b,1,0.0824,85,78,"[""Framework: nestjs ^9.0.0"", ""Dependency: @nestjs/apollo"", ""Dependency: @nestjs/common"", ""Dependency: @nestjs/core"", ""Dependency: @nestjs/cqrs"", ""Dependency: @nestjs/event-emitter"", ""Dependency: @nestjs/graphql"", ""Dependency: @nestjs/microservices"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/swagger"", ""Dependency: @slonik/migrator"", ""Dependency: apollo-server-core"", ""Dependency: apollo-server-express"", ""Dependency: class-transformer"", ""Dependency: env-var"", ""Dependency: jest-cucumber"", ""Dependency: nestjs-console"", ""Dependency: nestjs-request-context"", ""Dependency: nestjs-slonik"", ""Dependency: oxide.ts"", ""Dependency: reflect-metadata"", ""Dependency: rimraf"", ""Dependency: uuid"", ""Dependency: zod"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @types/express"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: @types/supertest"", ""Dependency: @types/uuid"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: dependency-cruiser"", ""Endpoint: POST /"", ""Endpoint: DELETE /"", ""Endpoint: GET /"", ""Class/Service: AppModule"", ""Class/Service: ApiErrorResponse"", ""Class/Service: IdResponse"", ""Class/Service: PaginatedQueryRequestDto"", ""Class/Service: ResponseBase"", ""Class/Service: AppRequestContext"", ""Class/Service: RequestContextService"", ""Class/Service: ContextInterceptor"", ""Class/Service: ExceptionInterceptor"", ""Class/Service: Command"", ""Class/Service: Paginated"", ""Class/Service: ArgumentInvalidException"", ""Class/Service: ArgumentNotProvidedException"", ""Class/Service: ArgumentOutOfRangeException"", ""Class/Service: ConflictException"", ""Class/Service: NotFoundException"", ""Class/Service: InternalServerErrorException"", ""Class/Service: Guard"", ""Class/Service: CreateUserCliController"", ""Class/Service: CreateUserCommand"", ""Class/Service: CreateUserHttpController"", ""Class/Service: CreateUserMessageController"", ""Class/Service: CreateUserRequestDto"", ""Class/Service: CreateUserService"", ""Class/Service: CreateUserGraphqlResolver"", ""Class/Service: CreateUserGqlRequestDto"", ""Class/Service: IdGqlResponse"", ""Class/Service: DeleteUserHttpController"", ""Class/Service: DeleteUserCommand"", ""Class/Service: DeleteUserService"", ""Class/Service: UserRepository"", ""Class/Service: UserAddressUpdatedDomainEvent"", ""Class/Service: UserCreatedDomainEvent"", ""Class/Service: UserDeletedDomainEvent"", ""Class/Service: UserRoleChangedDomainEvent"", ""Class/Service: UserEntity"", ""Class/Service: UserAlreadyExistsError"", ""Class/Service: Address"", ""Class/Service: UserGraphqlResponseDto"", ""Class/Service: UserPaginatedGraphqlResponseDto""]",1,0,[],0.2,10,"['express', 'apollo-server']",1,180.4,2026-08-27 16:36:58,
domain-driven-hexagon,https://github.com/Sairyss/domain-driven-hexagon,nestjs,gemma2:9b,dependency_graph,gemma2:9b,1,0.4941,85,43,"[""Endpoint: POST /"", ""Endpoint: DELETE /"", ""Endpoint: GET /"", ""Class/Service: AppModule"", ""Class/Service: ApiErrorResponse"", ""Class/Service: IdResponse"", ""Class/Service: PaginatedQueryRequestDto"", ""Class/Service: ResponseBase"", ""Class/Service: AppRequestContext"", ""Class/Service: RequestContextService"", ""Class/Service: ContextInterceptor"", ""Class/Service: ExceptionInterceptor"", ""Class/Service: Command"", ""Class/Service: Paginated"", ""Class/Service: ArgumentInvalidException"", ""Class/Service: ArgumentNotProvidedException"", ""Class/Service: ArgumentOutOfRangeException"", ""Class/Service: ConflictException"", ""Class/Service: NotFoundException"", ""Class/Service: InternalServerErrorException"", ""Class/Service: Guard"", ""Class/Service: CreateUserCliController"", ""Class/Service: CreateUserCommand"", ""Class/Service: CreateUserHttpController"", ""Class/Service: CreateUserMessageController"", ""Class/Service: CreateUserRequestDto"", ""Class/Service: CreateUserService"", ""Class/Service: CreateUserGraphqlResolver"", ""Class/Service: CreateUserGqlRequestDto"", ""Class/Service: IdGqlResponse"", ""Class/Service: DeleteUserHttpController"", ""Class/Service: DeleteUserCommand"", ""Class/Service: DeleteUserService"", ""Class/Service: UserRepository"", ""Class/Service: UserAddressUpdatedDomainEvent"", ""Class/Service: UserCreatedDomainEvent"", ""Class/Service: UserDeletedDomainEvent"", ""Class/Service: UserRoleChangedDomainEvent"", ""Class/Service: UserEntity"", ""Class/Service: UserAlreadyExistsError"", ""Class/Service: Address"", ""Class/Service: UserGraphqlResponseDto"", ""Class/Service: UserPaginatedGraphqlResponseDto""]",1,0,[],0.7857,14,"['eslint', 'eslint-config-prettier', 'eslint-plugin-prettier', 'jest', 'ts-jest', 'ts-loader', 'ts-node', 'tsconfig-paths', 'typescript', 'source-map-support', 'supertest']",1,103.5,2026-08-27 16:39:59,
domain-driven-hexagon,https://github.com/Sairyss/domain-driven-hexagon,nestjs,gemma2:9b,knowledge_graph,gemma2:9b,1,1.0,85,0,[],1,0,[],0.6667,18,"['eslint', 'eslint-config-prettier', 'eslint-plugin-prettier', 'jest', 'jest-cucumber', 'source-map-support', 'supertest', 'ts-jest', 'ts-loader', 'ts-node', 'tsconfig-paths', 'typescript']",1,28.3,2026-08-27 16:41:42,
nestjs-recipe,https://github.com/arielweinberger/nestjs-recipe,nestjs,gemma2:9b,raw,gemma2:9b,1,0.197,66,53,"[""Framework: nestjs ^7.5.1"", ""Dependency: @nestjs/core"", ""Dependency: @nestjs/jwt"", ""Dependency: @nestjs/platform-express"", ""Dependency: @types/passport-jwt"", ""Dependency: rimraf"", ""Dependency: rxjs"", ""Dependency: typeorm"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @types/express"", ""Dependency: @types/hapi__joi"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: jest"", ""Dependency: prettier"", ""Dependency: supertest"", ""Dependency: ts-jest"", ""Dependency: ts-loader"", ""Dependency: ts-node"", ""Dependency: tsconfig-paths"", ""Dependency: typescript"", ""Endpoint: POST /auth/signup"", ""Endpoint: POST /auth/signin"", ""Endpoint: GET /tasks"", ""Endpoint: GET /tasks/:id"", ""Endpoint: POST /tasks"", ""Endpoint: DELETE /tasks/:id"", ""Endpoint: PATCH /tasks/:id/status"", ""Class/Service: AppModule"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: AuthCredentialsDto"", ""Class/Service: JwtStrategy"", ""Class/Service: User"", ""Class/Service: UsersRepository"", ""Class/Service: CreateTaskDto"", ""Class/Service: GetTasksFilterDto"", ""Class/Service: UpdateTaskStatusDto"", ""Class/Service: Task"", ""Class/Service: TasksController"", ""Class/Service: TasksModule"", ""Class/Service: TasksRepository"", ""Class/Service: TasksService"", ""Class/Service: TransformInterceptor""]",1,0,[],0.1,10,['jsonwebtoken'],1,104.1,2026-08-27 16:42:11,
nestjs-recipe,https://github.com/arielweinberger/nestjs-recipe,nestjs,gemma2:9b,dependency_graph,gemma2:9b,1,0.6364,66,24,"[""Endpoint: POST /auth/signup"", ""Endpoint: POST /auth/signin"", ""Endpoint: GET /tasks"", ""Endpoint: GET /tasks/:id"", ""Endpoint: POST /tasks"", ""Endpoint: DELETE /tasks/:id"", ""Endpoint: PATCH /tasks/:id/status"", ""Class/Service: AppModule"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: AuthCredentialsDto"", ""Class/Service: JwtStrategy"", ""Class/Service: User"", ""Class/Service: UsersRepository"", ""Class/Service: CreateTaskDto"", ""Class/Service: GetTasksFilterDto"", ""Class/Service: UpdateTaskStatusDto"", ""Class/Service: Task"", ""Class/Service: TasksController"", ""Class/Service: TasksModule"", ""Class/Service: TasksRepository"", ""Class/Service: TasksService"", ""Class/Service: TransformInterceptor""]",1,0,[],0.1,10,['Express'],1,52.1,2026-08-27 16:43:55,
nestjs-recipe,https://github.com/arielweinberger/nestjs-recipe,nestjs,gemma2:9b,knowledge_graph,gemma2:9b,1,0.6364,66,24,"[""Endpoint: POST /auth/signup"", ""Endpoint: POST /auth/signin"", ""Endpoint: GET /tasks"", ""Endpoint: GET /tasks/:id"", ""Endpoint: POST /tasks"", ""Endpoint: DELETE /tasks/:id"", ""Endpoint: PATCH /tasks/:id/status"", ""Class/Service: AppModule"", ""Class/Service: AuthController"", ""Class/Service: AuthModule"", ""Class/Service: AuthService"", ""Class/Service: AuthCredentialsDto"", ""Class/Service: JwtStrategy"", ""Class/Service: User"", ""Class/Service: UsersRepository"", ""Class/Service: CreateTaskDto"", ""Class/Service: GetTasksFilterDto"", ""Class/Service: UpdateTaskStatusDto"", ""Class/Service: Task"", ""Class/Service: TasksController"", ""Class/Service: TasksModule"", ""Class/Service: TasksRepository"", ""Class/Service: TasksService"", ""Class/Service: TransformInterceptor""]",1,0,[],0.0833,12,['JavaScript'],1,51.6,2026-08-27 16:44:47,
nestjs-starter-rest-api,https://github.com/monstar-lab-oss/nestjs-starter-rest-api,nestjs,gemma2:9b,raw,gemma2:9b,1,0.0211,95,93,"[""Framework: nestjs ^11.1.19"", ""Dependency: @nestjs/common"", ""Dependency: @nestjs/config"", ""Dependency: @nestjs/core"", ""Dependency: @nestjs/jwt"", ""Dependency: @nestjs/passport"", ""Dependency: @nestjs/platform-express"", ""Dependency: @nestjs/swagger"", ""Dependency: @nestjs/typeorm"", ""Dependency: @types/uuid"", ""Dependency: class-transformer"", ""Dependency: class-validator"", ""Dependency: dotenv"", ""Dependency: joi"", ""Dependency: passport"", ""Dependency: passport-jwt"", ""Dependency: passport-local"", ""Dependency: pg"", ""Dependency: reflect-metadata"", ""Dependency: rimraf"", ""Dependency: rxjs"", ""Dependency: swagger-ui-express"", ""Dependency: typeorm"", ""Dependency: uuid"", ""Dependency: winston"", ""Dependency: @commitlint/cli"", ""Dependency: @commitlint/config-conventional"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @types/bcrypt"", ""Dependency: @types/express"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: @types/passport-jwt"", ""Dependency: @types/passport-local"", ""Dependency: @types/pg"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Endpoint: GET /"", ""Endpoint: POST /articles"", ""Endpoint: GET /articles"", ""Endpoint: GET /articles/:id"", ""Endpoint: PATCH /articles/:id"", ""Endpoint: DELETE /articles/:id"", ""Endpoint: POST /auth/login"", ""Endpoint: POST /auth/register"", ""Endpoint: POST /auth/refresh-token"", ""Endpoint: GET /users/me"", ""Endpoint: GET /users"", ""Endpoint: GET /users/:id"", ""Endpoint: PATCH /users/:id"", ""Class/Service: CreateUsers1658910111727"", ""Class/Service: CreateArticles1658910213536"", ""Class/Service: AppController"", ""Class/Service: AppModule"", ""Class/Service: AppService"", ""Class/Service: ArticleModule"", ""Class/Service: ArticleController"", ""Class/Service: CreateArticleInput"", ""Class/Service: UpdateArticleInput"", ""Class/Service: ArticleOutput"", ""Class/Service: AuthorOutput"", ""Class/Service: Article"", ""Class/Service: ArticleRepository"", ""Class/Service: ArticleAclService"", ""Class/Service: ArticleService"", ""Class/Service: AuthModule"", ""Class/Service: AuthController"", ""Class/Service: LoginInput"", ""Class/Service: RefreshTokenInput"", ""Class/Service: RegisterInput"", ""Class/Service: RegisterOutput"", ""Class/Service: AuthTokenOutput"", ""Class/Service: UserAccessTokenClaims"", ""Class/Service: UserRefreshTokenClaims"", ""Class/Service: JwtAuthGuard"", ""Class/Service: JwtRefreshGuard"", ""Class/Service: LocalAuthGuard"", ""Class/Service: RolesGuard"", ""Class/Service: AuthService"", ""Class/Service: JwtAuthStrategy"", ""Class/Service: JwtRefreshStrategy"", ""Class/Service: LocalStrategy"", ""Class/Service: BaseAclService"", ""Class/Service: BaseApiResponse"", ""Class/Service: ExtendedBaseApiResponse"", ""Class/Service: BaseApiErrorObject"", ""Class/Service: BaseApiErrorResponse"", ""Class/Service: PaginationParamsDto"", ""Class/Service: BaseApiException"", ""Class/Service: AllExceptionsFilter""]",1,0,[],0.25,8,"['express', 'jsonwebtoken']",1,239.0,2026-08-27 16:45:39,
nestjs-starter-rest-api,https://github.com/monstar-lab-oss/nestjs-starter-rest-api,nestjs,gemma2:9b,dependency_graph,gemma2:9b,1,1.0,95,0,[],1,0,[],0.6842,19,"['Express', 'TypeORM', 'eslint', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-simple-import-sort', 'husky', 'jest-sonar-reporter', 'lint-staged', 'ts-jest', 'ts-loader', 'ts-node', 'tsconfig-paths']",1,37.0,2026-08-27 16:49:38,
nestjs-starter-rest-api,https://github.com/monstar-lab-oss/nestjs-starter-rest-api,nestjs,gemma2:9b,knowledge_graph,gemma2:9b,1,1.0,95,0,[],1,0,[],0.1,10,['jsonwebtoken'],1,22.6,2026-08-27 16:50:15,
clean-architecture-nestJS,https://github.com/royib/clean-architecture-nestJS,nestjs,gemma2:9b,raw,gemma2:9b,1,0.0741,81,75,"[""Framework: nestjs ^8.0.0"", ""Language: typescript"", ""Dependency: @nestjs/common"", ""Dependency: @nestjs/core"", ""Dependency: @nestjs/mapped-types"", ""Dependency: @nestjs/platform-express"", ""Dependency: mongoose-autopopulate"", ""Dependency: reflect-metadata"", ""Dependency: rimraf"", ""Dependency: rxjs"", ""Dependency: @nestjs/cli"", ""Dependency: @nestjs/schematics"", ""Dependency: @nestjs/testing"", ""Dependency: @types/express"", ""Dependency: @types/jest"", ""Dependency: @types/node"", ""Dependency: @types/supertest"", ""Dependency: @typescript-eslint/eslint-plugin"", ""Dependency: @typescript-eslint/parser"", ""Dependency: eslint"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-prettier"", ""Dependency: jest"", ""Dependency: prettier"", ""Dependency: source-map-support"", ""Dependency: supertest"", ""Dependency: ts-jest"", ""Dependency: ts-loader"", ""Dependency: ts-node"", ""Dependency: tsconfig-paths"", ""Dependency: typescript"", ""Endpoint: GET /"", ""Endpoint: GET /api/author"", ""Endpoint: GET /api/author/:id"", ""Endpoint: POST /api/author"", ""Endpoint: PUT /api/author/:id"", ""Endpoint: GET /api/book"", ""Endpoint: GET /api/book/:id"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: GET /api/genre"", ""Endpoint: GET /api/genre/:id"", ""Endpoint: POST /api/genre"", ""Endpoint: PUT /api/genre/:id"", ""Class/Service: AppModule"", ""Class/Service: AppController"", ""Class/Service: AuthorController"", ""Class/Service: BookController"", ""Class/Service: GenreController"", ""Class/Service: CreateAuthorDto"", ""Class/Service: UpdateAuthorDto"", ""Class/Service: CreateBookDto"", ""Class/Service: UpdateBookDto"", ""Class/Service: CreateBookResponseDto"", ""Class/Service: CreateGenreDto"", ""Class/Service: UpdateGenreDto"", ""Class/Service: Author"", ""Class/Service: Book"", ""Class/Service: Genre"", ""Class/Service: SalesforceServicesModule"", ""Class/Service: SalesforceService"", ""Class/Service: MongoDataServicesModule"", ""Class/Service: MongoDataServices"", ""Class/Service: MongoGenericRepository"", ""Class/Service: CrmServicesModule"", ""Class/Service: DataServicesModule"", ""Class/Service: AuthorFactoryService"", ""Class/Service: AuthorUseCasesModule"", ""Class/Service: AuthorUseCases"", ""Class/Service: BookFactoryService"", ""Class/Service: BookUseCasesModule"", ""Class/Service: BookUseCases"", ""Class/Service: GenreFactoryService"", ""Class/Service: GenreUseCasesModule"", ""Class/Service: GenreUseCases""]",1,0,[],0.1429,7,['salesforce'],1,150.1,2026-08-27 16:50:37,
clean-architecture-nestJS,https://github.com/royib/clean-architecture-nestJS,nestjs,gemma2:9b,dependency_graph,gemma2:9b,1,0.4568,81,44,"[""Endpoint: GET /"", ""Endpoint: GET /api/author"", ""Endpoint: GET /api/author/:id"", ""Endpoint: POST /api/author"", ""Endpoint: PUT /api/author/:id"", ""Endpoint: GET /api/book"", ""Endpoint: GET /api/book/:id"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: GET /api/genre"", ""Endpoint: GET /api/genre/:id"", ""Endpoint: POST /api/genre"", ""Endpoint: PUT /api/genre/:id"", ""Class/Service: AppModule"", ""Class/Service: AppController"", ""Class/Service: AuthorController"", ""Class/Service: BookController"", ""Class/Service: GenreController"", ""Class/Service: CreateAuthorDto"", ""Class/Service: UpdateAuthorDto"", ""Class/Service: CreateBookDto"", ""Class/Service: UpdateBookDto"", ""Class/Service: CreateBookResponseDto"", ""Class/Service: CreateGenreDto"", ""Class/Service: UpdateGenreDto"", ""Class/Service: Author"", ""Class/Service: Book"", ""Class/Service: Genre"", ""Class/Service: SalesforceServicesModule"", ""Class/Service: SalesforceService"", ""Class/Service: MongoDataServicesModule"", ""Class/Service: MongoDataServices"", ""Class/Service: MongoGenericRepository"", ""Class/Service: CrmServicesModule"", ""Class/Service: DataServicesModule"", ""Class/Service: AuthorFactoryService"", ""Class/Service: AuthorUseCasesModule"", ""Class/Service: AuthorUseCases"", ""Class/Service: BookFactoryService"", ""Class/Service: BookUseCasesModule"", ""Class/Service: BookUseCases"", ""Class/Service: GenreFactoryService"", ""Class/Service: GenreUseCasesModule"", ""Class/Service: GenreUseCases""]",1,0,[],0.25,8,"['MongoDB', 'Express']",1,100.4,2026-08-27 16:53:07,
clean-architecture-nestJS,https://github.com/royib/clean-architecture-nestJS,nestjs,gemma2:9b,knowledge_graph,gemma2:9b,1,0.4568,81,44,"[""Endpoint: GET /"", ""Endpoint: GET /api/author"", ""Endpoint: GET /api/author/:id"", ""Endpoint: POST /api/author"", ""Endpoint: PUT /api/author/:id"", ""Endpoint: GET /api/book"", ""Endpoint: GET /api/book/:id"", ""Endpoint: POST /api/book"", ""Endpoint: PUT /api/book/:id"", ""Endpoint: GET /api/genre"", ""Endpoint: GET /api/genre/:id"", ""Endpoint: POST /api/genre"", ""Endpoint: PUT /api/genre/:id"", ""Class/Service: AppModule"", ""Class/Service: AppController"", ""Class/Service: AuthorController"", ""Class/Service: BookController"", ""Class/Service: GenreController"", ""Class/Service: CreateAuthorDto"", ""Class/Service: UpdateAuthorDto"", ""Class/Service: CreateBookDto"", ""Class/Service: UpdateBookDto"", ""Class/Service: CreateBookResponseDto"", ""Class/Service: CreateGenreDto"", ""Class/Service: UpdateGenreDto"", ""Class/Service: Author"", ""Class/Service: Book"", ""Class/Service: Genre"", ""Class/Service: SalesforceServicesModule"", ""Class/Service: SalesforceService"", ""Class/Service: MongoDataServicesModule"", ""Class/Service: MongoDataServices"", ""Class/Service: MongoGenericRepository"", ""Class/Service: CrmServicesModule"", ""Class/Service: DataServicesModule"", ""Class/Service: AuthorFactoryService"", ""Class/Service: AuthorUseCasesModule"", ""Class/Service: AuthorUseCases"", ""Class/Service: BookFactoryService"", ""Class/Service: BookUseCasesModule"", ""Class/Service: BookUseCases"", ""Class/Service: GenreFactoryService"", ""Class/Service: GenreUseCasesModule"", ""Class/Service: GenreUseCases""]",1,0,[],0.1,10,['MongoDB database'],1,95.8,2026-08-27 16:54:48,
node-express-sequelize-postgresql,https://github.com/bezkoder/node-express-sequelize-postgresql,express,qwen2.5-coder:7b,raw,gemma2:9b,0,0.3333,15,10,"[""Framework: express ^4.18.2"", ""Dependency: pg-hstore"", ""Endpoint: GET /api/tutorials"", ""Endpoint: POST /api/tutorials"", ""Endpoint: GET /api/tutorials/published"", ""Endpoint: GET /api/tutorials/:id"", ""Endpoint: PUT /api/tutorials/:id"", ""Endpoint: DELETE /api/tutorials/:id"", ""Endpoint: DELETE /api/tutorials"", ""Endpoint: GET /""]",1,0,[],0.2857,7,"['Sequelize.js', 'PostgreSQL']",1,25.7,2026-08-27 16:56:24,
node-express-sequelize-postgresql,https://github.com/bezkoder/node-express-sequelize-postgresql,express,qwen2.5-coder:7b,dependency_graph,gemma2:9b,0,0.4,15,9,"[""Framework: express ^4.18.2"", ""Endpoint: GET /api/tutorials"", ""Endpoint: POST /api/tutorials"", ""Endpoint: GET /api/tutorials/published"", ""Endpoint: GET /api/tutorials/:id"", ""Endpoint: PUT /api/tutorials/:id"", ""Endpoint: DELETE /api/tutorials/:id"", ""Endpoint: DELETE /api/tutorials"", ""Endpoint: GET /""]",1,0,[],0.3333,6,"['Sequelize', 'PostgreSQL']",1,25.7,2026-08-27 16:56:49,
node-express-sequelize-postgresql,https://github.com/bezkoder/node-express-sequelize-postgresql,express,qwen2.5-coder:7b,knowledge_graph,gemma2:9b,0,0.6,15,6,"[""Framework: express ^4.18.2"", ""Endpoint: GET /api/tutorials/published"", ""Endpoint: GET /api/tutorials/:id"", ""Endpoint: PUT /api/tutorials/:id"", ""Endpoint: DELETE /api/tutorials"", ""Endpoint: GET /""]",1,0,[],0.1429,7,['Sequelize'],1,20.2,2026-08-27 16:57:15,
node_passport_login,https://github.com/bradtraversy/node_passport_login,express,qwen2.5-coder:7b,raw,gemma2:9b,0,0.5263,19,9,"[""Framework: express ^5.2.1"", ""Endpoint: GET /"", ""Endpoint: GET /dashboard"", ""Endpoint: GET /users/register"", ""Endpoint: POST /users/register"", ""Endpoint: POST /users/login"", ""Endpoint: GET /users/logout"", ""Endpoint: GET /users/login"", ""Language: javascript""]",1,0,[],0.3333,6,"['MongoDB', 'Passport.js']",1,20.4,2026-08-27 16:57:35,
node_passport_login,https://github.com/bradtraversy/node_passport_login,express,qwen2.5-coder:7b,dependency_graph,gemma2:9b,0,0.5789,19,8,"[""Framework: express ^5.2.1"", ""Endpoint: GET /"", ""Endpoint: GET /dashboard"", ""Endpoint: GET /users/register"", ""Endpoint: POST /users/register"", ""Endpoint: POST /users/login"", ""Endpoint: GET /users/logout"", ""Endpoint: GET /users/login""]",1,0,[],0.5,6,"['MongoDB', 'Mongoose', 'Passport.js']",1,24.7,2026-08-27 16:57:56,
node_passport_login,https://github.com/bradtraversy/node_passport_login,express,qwen2.5-coder:7b,knowledge_graph,gemma2:9b,0,0.5789,19,8,"[""Framework: express ^5.2.1"", ""Endpoint: GET /"", ""Endpoint: GET /dashboard"", ""Endpoint: GET /users/register"", ""Endpoint: POST /users/register"", ""Endpoint: POST /users/login"", ""Endpoint: GET /users/logout"", ""Endpoint: GET /users/login""]",1,0,[],0.3333,6,"['MongoDB', 'Mongoose']",1,24.9,2026-08-27 16:58:20,
node-express-boilerplate,https://github.com/hagopj13/node-express-boilerplate,express,qwen2.5-coder:7b,raw,gemma2:9b,0,0.4035,57,34,"[""Framework: express ^4.17.1"", ""Dependency: compression"", ""Dependency: cross-env"", ""Dependency: express-rate-limit"", ""Dependency: winston"", ""Dependency: coveralls"", ""Dependency: eslint"", ""Dependency: eslint-config-airbnb-base"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-import"", ""Dependency: eslint-plugin-jest"", ""Dependency: eslint-plugin-prettier"", ""Dependency: eslint-plugin-security"", ""Dependency: faker"", ""Dependency: husky"", ""Dependency: lint-staged"", ""Dependency: node-mocks-http"", ""Dependency: nodemon"", ""Dependency: prettier"", ""Dependency: supertest"", ""Endpoint: OPTIONS *"", ""Endpoint: POST /login"", ""Endpoint: POST /send-verification-email"", ""Endpoint: POST /reset-password"", ""Endpoint: POST /verify-email"", ""Endpoint: POST /logout"", ""Endpoint: POST /refresh-tokens"", ""Endpoint: POST /register"", ""Endpoint: POST /forgot-password"", ""Endpoint: GET /"", ""Endpoint: DELETE /:userId"", ""Endpoint: POST /"", ""Endpoint: PATCH /:userId"", ""Endpoint: GET /:userId""]",1,0,[],0.3636,11,"['MongoDB', 'jwks-rsa', 'rate-limit', 'uuid']",1,60.5,2026-08-27 16:58:45,
node-express-boilerplate,https://github.com/hagopj13/node-express-boilerplate,express,qwen2.5-coder:7b,dependency_graph,gemma2:9b,0,1.0,57,0,[],1,0,[],0.1429,14,"['MongoDB', 'Mongoose']",1,16.1,2026-08-27 16:59:46,
node-express-boilerplate,https://github.com/hagopj13/node-express-boilerplate,express,qwen2.5-coder:7b,knowledge_graph,gemma2:9b,0,0.0877,57,52,"[""Framework: express ^4.17.1"", ""Dependency: compression"", ""Dependency: cors"", ""Dependency: cross-env"", ""Dependency: dotenv"", ""Dependency: express-mongo-sanitize"", ""Dependency: express-rate-limit"", ""Dependency: helmet"", ""Dependency: http-status"", ""Dependency: joi"", ""Dependency: jsonwebtoken"", ""Dependency: moment"", ""Dependency: mongoose"", ""Dependency: morgan"", ""Dependency: passport"", ""Dependency: passport-jwt"", ""Dependency: pm2"", ""Dependency: swagger-jsdoc"", ""Dependency: swagger-ui-express"", ""Dependency: validator"", ""Dependency: winston"", ""Dependency: xss-clean"", ""Dependency: coveralls"", ""Dependency: eslint"", ""Dependency: eslint-config-airbnb-base"", ""Dependency: eslint-config-prettier"", ""Dependency: eslint-plugin-import"", ""Dependency: eslint-plugin-jest"", ""Dependency: eslint-plugin-prettier"", ""Dependency: eslint-plugin-security"", ""Dependency: faker"", ""Dependency: husky"", ""Dependency: jest"", ""Dependency: lint-staged"", ""Dependency: node-mocks-http"", ""Dependency: nodemon"", ""Dependency: prettier"", ""Dependency: supertest"", ""Endpoint: OPTIONS *"", ""Endpoint: POST /login"", ""Endpoint: POST /send-verification-email"", ""Endpoint: POST /reset-password"", ""Endpoint: POST /verify-email"", ""Endpoint: POST /logout"", ""Endpoint: POST /refresh-tokens"", ""Endpoint: POST /register"", ""Endpoint: POST /forgot-password"", ""Endpoint: GET /"", ""Endpoint: DELETE /:userId"", ""Endpoint: POST /"", ""Endpoint: PATCH /:userId"", ""Endpoint: GET /:userId""]",1,0,[],0.25,16,"['bcryptjs', 'jsonwebtoken', 'mongoose', 'nodemailer']",1,77.6,2026-08-27 17:00:02,
express-mongoose-es6-rest-api,https://github.com/kunalkapadia/express-mongoose-es6-rest-api,express,qwen2.5-coder:7b,raw,gemma2:9b,0,0.3864,44,27,"[""Framework: express 4.16.3"", ""Dependency: bluebird"", ""Dependency: debug"", ""Dependency: jsonwebtoken"", ""Dependency: chai"", ""Dependency: commitizen"", ""Dependency: coveralls"", ""Dependency: cross-env"", ""Dependency: cz-conventional-changelog"", ""Dependency: eslint"", ""Dependency: eslint-config-airbnb-base"", ""Dependency: eslint-plugin-import"", ""Dependency: eslint-watch"", ""Dependency: husky"", ""Dependency: istanbul"", ""Dependency: mocha"", ""Dependency: supertest"", ""Dependency: supertest-as-promised"", ""Dependency: validate-commit-msg"", ""Endpoint: GET /api/health-check"", ""Endpoint: POST /api/auth/login"", ""Endpoint: GET /api/auth/random-number"", ""Endpoint: POST /api/users"", ""Endpoint: GET /api/users"", ""Endpoint: DELETE /api/users/:userId"", ""Endpoint: GET /api/users/:userId"", ""Endpoint: PUT /api/users/:userId""]",1,0,[],0.2,10,"['MongoDB', 'JWT']",1,50.3,2026-08-27 17:01:20,
express-mongoose-es6-rest-api,https://github.com/kunalkapadia/express-mongoose-es6-rest-api,express,qwen2.5-coder:7b,dependency_graph,gemma2:9b,0,1.0,44,0,[],1,0,[],0.0952,21,"['Mongoose', 'bcrypt']",1,16.7,2026-08-27 17:02:10,
