repo_name,model,context_variant,fact,category,oracle_strict,oracle_lenient,rule,judge_said_missing
express-rest-boilerplate,gemma2:9b,raw,Endpoint: POST /v1/auth/refresh-token,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,raw,Endpoint: POST /v1/auth/send-password-reset,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,raw,Endpoint: POST /v1/auth/register,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,raw,Endpoint: POST /v1/auth/facebook,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,raw,Endpoint: POST /v1/auth/google,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,raw,Endpoint: GET /v1/status,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,raw,Endpoint: GET /v1/users/:userId,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,raw,Endpoint: GET /v1/users,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,raw,Endpoint: GET /v1/users/profile,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,raw,Endpoint: PUT /v1/users/:userId,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,raw,Endpoint: DELETE /v1/users/:userId,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,raw,Endpoint: POST /v1/users,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,raw,Endpoint: PATCH /v1/users/:userId,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Framework: express ^4.15.2,Framework,1,1,framework_name,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Language: javascript,Language,1,1,language_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: axios,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: bcryptjs,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: bluebird,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: body-parser,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: compression,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: cors,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: cross-env,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: dotenv-safe,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: email-templates,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: express,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: express-validation,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: helmet,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: http-status,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: joi,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: jwt-simple,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: lodash,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: method-override,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: moment-timezone,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: mongoose,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: morgan,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: nodemailer,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: passport,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: passport-http-bearer,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: passport-jwt,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: pm2,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: pug,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: uuid,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: winston,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: apidoc,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: chai,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: chai-as-promised,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: coveralls,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: eslint,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: eslint-config-airbnb-base,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: eslint-plugin-import,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: husky,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: mocha,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: nodemon,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: nyc,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Dependency: opn-cli,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: POST /v1/auth/reset-password,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: POST /v1/auth/login,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: POST /v1/auth/refresh-token,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: POST /v1/auth/send-password-reset,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: POST /v1/auth/register,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: POST /v1/auth/facebook,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: POST /v1/auth/google,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: GET /v1/status,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: GET /v1/users/:userId,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: GET /v1/users,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: GET /v1/users/profile,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: PUT /v1/users/:userId,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: DELETE /v1/users/:userId,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: POST /v1/users,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,dependency_graph,Endpoint: PATCH /v1/users/:userId,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Framework: express ^4.15.2,Framework,1,1,framework_name,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Language: javascript,Language,1,1,language_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: axios,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: bcryptjs,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: bluebird,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: body-parser,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: compression,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: cors,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: cross-env,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: dotenv-safe,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: email-templates,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: express,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: express-validation,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: helmet,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: http-status,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: joi,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: jwt-simple,Dependency,0,0,,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: lodash,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: method-override,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: moment-timezone,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: mongoose,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: morgan,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: nodemailer,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: passport,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: passport-http-bearer,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: passport-jwt,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: pm2,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: pug,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: uuid,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: winston,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: apidoc,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: chai,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: chai-as-promised,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: coveralls,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: eslint,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: eslint-config-airbnb-base,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: eslint-plugin-import,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: husky,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: mocha,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: nodemon,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: nyc,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Dependency: opn-cli,Dependency,1,1,dep_exact,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: POST /v1/auth/reset-password,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: POST /v1/auth/login,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: POST /v1/auth/refresh-token,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: POST /v1/auth/send-password-reset,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: POST /v1/auth/register,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: POST /v1/auth/facebook,Endpoint,0,0,,1
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: POST /v1/auth/google,Endpoint,0,0,,1
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: GET /v1/status,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: GET /v1/users/:userId,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: GET /v1/users,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: GET /v1/users/profile,Endpoint,0,0,,1
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: PUT /v1/users/:userId,Endpoint,0,0,,1
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: DELETE /v1/users/:userId,Endpoint,0,0,,1
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: POST /v1/users,Endpoint,0,0,,0
express-rest-boilerplate,gemma2:9b,knowledge_graph,Endpoint: PATCH /v1/users/:userId,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Framework: express ^4.18.1,Framework,1,1,framework_name,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Language: javascript,Language,0,1,language_abbrev,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: babel-eslint,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: bcrypt,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: body-parser,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: compression,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: cors,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: date-fns,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: dotenv-safe,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: ejs,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: expeditious-engine-redis,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: express,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: express-expeditious,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: express-validator,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: helmet,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: i18n,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: jsonwebtoken,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: mongoose,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: mongoose-paginate-v2,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: morgan,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: nodemailer,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: nodemailer-mailgun-transport,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: passport,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: passport-jwt,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: request-ip,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: trim-request,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: uuid,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: validator,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: chai,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: chai-http,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: cross-env,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: eslint,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: eslint-config-formidable,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: eslint-config-prettier,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: eslint-plugin-prettier,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: faker,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: husky,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: istanbul-merge,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: jest,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: lint-staged,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: mocha,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Dependency: mongo-seeding,Dependency,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: POST /register,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: POST /verify,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: POST /reset,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: POST /forgot,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: GET /token,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: POST /login,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: GET /:id,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: DELETE /:id,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: POST /,Endpoint,0,1,endpoint_path_only,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: PATCH /:id,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: GET /,Endpoint,0,1,endpoint_path_only,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: GET /all,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: GET /,Endpoint,0,1,endpoint_path_only,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: GET /,Endpoint,0,1,endpoint_path_only,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: PATCH /,Endpoint,0,1,endpoint_path_only,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: POST /changePassword,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: GET /:id,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: GET /,Endpoint,0,1,endpoint_path_only,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: DELETE /:id,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: POST /,Endpoint,0,1,endpoint_path_only,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,raw,Endpoint: PATCH /:id,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Framework: express ^4.18.1,Framework,1,1,framework_name,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Language: javascript,Language,1,1,language_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: babel-eslint,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: bcrypt,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: body-parser,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: compression,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: cors,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: date-fns,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: dotenv-safe,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: ejs,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: expeditious-engine-redis,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: express,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: express-expeditious,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: express-validator,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: helmet,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: i18n,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: jsonwebtoken,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: mongoose,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: mongoose-paginate-v2,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: morgan,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: nodemailer,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: nodemailer-mailgun-transport,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: passport,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: passport-jwt,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: request-ip,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: trim-request,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: uuid,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: validator,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: chai,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: chai-http,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: cross-env,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: eslint,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: eslint-config-formidable,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: eslint-config-prettier,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: eslint-plugin-prettier,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: faker,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: husky,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: istanbul-merge,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: jest,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: lint-staged,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: mocha,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Dependency: mongo-seeding,Dependency,1,1,dep_exact,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Endpoint: POST /register,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Endpoint: POST /verify,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Endpoint: POST /reset,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Endpoint: POST /forgot,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Endpoint: GET /token,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Endpoint: POST /login,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Endpoint: GET /:id,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Endpoint: DELETE /:id,Endpoint,0,0,,0
node-express-mongodb-jwt-rest-api-skeleton,gemma2:9b,dependency_graph,Endpoint: POST /,Endpoint,0,1,endpoint_path_only,0
